Time	B0	B1	B2	B3
0.00000	66	 0	0	0
0.18634	65	 0	0	0
0.19672	64	 0	0	0
0.20586	63	 0	0	0
0.20602	62	 0	0	0
0.21046	61	 0	0	0
0.23080	60	 0	0	0
0.26120	59	 0	0	0
0.29500	58	 0	0	0
0.56490	57	 0	0	0
0.56597	56	 0	0	0
0.57365	55	 0	0	0
0.60790	54	 0	0	0
0.64716	53	 0	0	0
0.65700	52	 0	0	0
0.68250	51	 0	0	0
0.69690	50	 0	0	0
0.72044	49	 0	0	0
0.75763	48	 0	0	0
0.77630	47	 0	0	0
0.77680	46	 0	0	0
0.79175	45	 0	0	0
0.79530	44	 0	0	0
0.79847	43	 0	0	0
0.80380	42	 0	0	0
0.80760	41	 0	0	0
0.80963	40	 0	0	0
0.82644	40	 1	0	0
0.84953	39	 1	0	0
0.85875	39	 2	0	0
0.86675	38	 2	0	0
0.86838	37	 2	0	0
0.88663	36	 2	0	0
0.88822	35	 2	0	0
0.89030	34	 2	0	0
0.89440	34	 3	0	0
0.89504	33	 3	0	0
0.89608	32	 3	0	0
0.90096	31	 3	0	0
0.90202	31	 2	0	0
0.90957	31	 3	0	0
0.91269	31	 4	0	0
0.91287	30	 4	0	0
0.91476	29	 4	0	0
0.91540	28	 4	0	0
0.91942	27	 4	0	0
0.92170	26	 4	0	0
0.92380	26	 3	0	0
0.92419	25	 3	0	0
0.92980	24	 3	0	0
0.93144	23	 3	0	0
0.93175	22	 3	0	0
0.93189	21	 3	0	0
0.93238	21	 4	0	0
0.93313	20	 4	0	0
0.93522	20	 5	0	0
0.93565	20	 6	0	0
0.94331	20	 7	0	0
0.94640	19	 7	0	0
0.94663	18	 7	0	0
0.94827	17	 7	0	0
0.95107	17	 8	0	0
0.95260	17	 9	0	0
0.95281	16	 9	0	0
0.95807	15	 9	0	0
0.95885	15	10	0	0
0.96101	15	11	0	0
0.96106	15	12	0	0
0.96126	14	12	0	0
0.96141	13	12	0	0
0.96250	13	13	0	0
0.96275	12	13	0	0
0.96336	12	14	0	0
0.96399	12	15	0	0
0.96530	11	15	0	0
0.96574	11	16	0	0
0.96876	11	17	0	0
0.96886	11	16	0	0
0.97173	11	17	0	0
0.97196	11	18	0	0
0.97206	10	18	0	0
0.97231	10	19	0	0
0.97301	 9	19	0	0
0.97439	 9	20	0	0
0.97715	 8	20	0	0
0.97774	 8	21	0	0
0.97809	 7	21	0	0
0.97825	 7	22	0	0
0.98100	 7	23	0	0
0.98196	 7	24	0	0
0.98230	 6	24	0	0
0.98321	 6	25	0	0
0.98420	 6	26	0	0
0.98683	 5	26	0	0
0.98691	 4	26	0	0
0.98710	 3	26	0	0
0.98732	 3	27	0	0
0.98835	 3	28	0	0
0.99000	 2	28	0	0
0.99046	 2	29	0	0
0.99075	 1	29	0	0
0.99076	 1	30	0	0
0.99761	 1	29	0	0
0.99820	 1	17	0	0
1.00000	 1	 0	0	0
    Inf	 1	 0	0	0
