0.93189;1.60523;1.62431;1.36455;0.94795;1.59998;1.88438;1.56193;0.64716;1.18909;0;1.94063;1.64365;1.54156;2.53996;1.61629;1.59561;1.51196;1.64716;1.63738;1.61947;1.60313;1.47361;0.94216;1.60131;0.9214;0.93563;0.97299;1.8344;1.21313;0.9135;1.44445;1.60546;1.62444;2.40936;1.8304;2.36684;2.38906;2.39796;1.9211;2.44006;1.63228;1.62427;2.34964;1.6584;0.95333;1.57364;1.86977;1.57135;1.56658;1.54974;1.63512;3.37832;1.62964;1.63022;1.53379;1.64671;1.3676;1.53538;0.8335;2.41456;2.3993;1.4967;1.62866;1.64536;1.831;0.8821;
1.95154;1.95374;1.97379;1.34978;0.99268;1.95369;1.92834;1.92412;1.99088;1.82841;1.94063;0;2.98737;1.9286;2.927;2.91034;1.96137;2.76061;2.15271;1.98314;1.95653;1.90832;1.94685;2.28588;1.95605;2.86203;2.8111;2.91362;2.82833;1.95953;2.8028;2.78817;2.94919;1.9759;2.7964;3.17412;2.8312;2.7761;2.785;2.88048;2.89956;2.976;2.96799;3.59829;3.10378;2.87633;2.91737;1.94938;1.94316;1.93708;2.89346;1.98104;3.95079;2.97336;2.97394;2.87751;2.99043;2.71133;2.8791;2.17722;3.66321;2.97177;2.84042;2.97238;0.99268;3.6228;2.82273;
1.93646;1.95456;1.97364;2.35179;2.37414;1.9493;2.93034;1.91125;0.99649;1.53842;1.64365;2.98737;0;1.89088;0.9986;1.96562;1.94493;1.86129;1.99649;1.98671;1.9688;1.95246;1.82293;1.29149;1.95064;2.56505;2.57929;2.61664;2.79061;1.56246;2.55715;1.79378;1.95479;1.97377;2.75868;2.17973;2.71617;2.73838;2.74728;2.73212;2.78939;1.9816;1.9736;2.69897;2.94756;2.59699;1.92297;3.33084;1.92068;1.91591;1.89906;1.98445;3.72764;1.97896;1.97955;1.88312;1.99604;1.71693;1.88471;1.18283;2.76389;2.74862;1.84602;1.97799;1.99469;3.47465;2.45078;
1.83436;1.85246;1.87155;1.35252;0.93592;1.84721;1.87235;1.80916;0.8944;1.43632;1.54156;1.9286;1.89088;0;0.9984;1.62602;1.55088;0.9238;0.86838;1.88462;1.86671;1.43328;1.07424;1.1894;1.84855;2.46296;0.8825;2.51455;0.89973;1.46037;0.8742;0.90202;1.81169;1.87168;0.8678;1.8561;0.9026;0.8475;0.8564;1.79463;2.6873;1.87951;1.87151;1.76148;1.81945;1.7462;1.82088;1.8013;1.81858;1.81381;1.77362;1.88235;2.79092;1.87687;1.87745;1.78102;1.89395;1.61484;1.78261;1.08074;1.8264;1.8119;1.74393;1.8759;1.70962;1.6942;1.55902;
2.83276;2.85086;2.86995;2.35092;1.93432;2.84561;2.87075;2.80756;1.8928;2.43472;2.53996;2.927;0.9986;0.9984;0;2.62442;2.54928;1.9222;1.86678;2.88302;2.86511;2.43168;2.07264;2.1878;2.84695;3.46136;1.8809;3.51295;1.89813;2.45877;1.8726;1.90042;2.81009;2.87008;1.8662;2.8545;1.901;1.8459;1.8548;2.79303;3.6857;2.87791;2.86991;2.75988;2.81785;2.7446;2.81928;2.7997;2.81698;2.81221;2.77202;2.88075;3.78932;2.87527;2.87585;2.77942;2.89235;2.61324;2.78101;2.07914;2.8248;2.8103;2.74233;2.8743;2.70802;2.6926;2.55742;
1.9091;1.9272;1.94628;2.32443;1.91766;1.92195;2.85409;1.8839;0.96913;1.51106;1.61629;2.91034;1.96562;1.62602;2.62442;0;1.44013;1.36553;0.75763;1.95935;1.94144;1.32253;0.96349;1.26413;1.92328;2.53769;2.50852;2.58928;2.52575;1.5351;2.50022;1.61638;1.70094;1.94641;2.2788;2.15237;2.22041;2.47352;2.48242;2.23637;2.76203;1.95425;1.94624;2.20321;1.7087;2.18793;1.89561;2.87436;1.89332;1.88855;1.87171;1.95709;3.23265;1.95161;1.95219;1.69285;1.96868;1.68957;1.85735;1.15547;2.26813;2.25363;1.81867;1.95063;1.96733;3.1052;2.27338;
1.88841;1.90651;1.92559;1.38529;0.96869;1.90126;1.90512;1.86321;0.94844;1.49037;1.59561;1.96137;1.94493;1.55088;2.54928;1.44013;0;1.2904;0.6825;1.93866;1.92076;1.2474;0.88836;1.24344;1.90259;2.51701;2.43338;2.5686;2.45061;1.51442;2.42508;1.54125;1.62581;1.92573;2.20367;2.13168;2.14527;2.39838;2.40728;2.16123;2.74134;1.93356;1.92556;2.12808;1.63357;2.1128;1.87493;1.92539;1.87263;1.86786;1.85102;1.9364;3.15752;1.93092;1.9315;1.61772;1.94799;1.65689;1.83666;1.13478;2.193;2.1785;1.79798;1.92994;1.74239;3.03007;2.19825;
1.80477;1.82287;1.84195;2.18452;1.76792;1.81762;2.70436;1.77957;0.8648;1.40673;1.51196;2.76061;1.86129;0.9238;1.9222;1.36553;1.2904;0;0.6079;1.85502;1.83711;1.1728;0.81376;1.1598;1.81895;1.87053;1.8063;2.48495;1.70346;1.43077;1.798;1.46665;1.55121;1.84208;0.91327;1.8159;0.85488;1.7713;1.7802;0.87083;2.6577;1.84992;1.84191;0.83768;1.55897;0.8224;1.79128;1.80193;1.78899;1.76165;1.74943;1.85276;1.86712;1.84728;1.84786;1.54312;1.86435;1.58229;1.75302;0.9656;0.9026;0.8881;1.71434;1.8463;1.863;1.73967;2.12365;
1.93997;1.95807;1.97715;1.57662;1.16002;1.95281;2.09646;1.91476;1;1.54193;1.64716;2.15271;1.99649;0.86838;1.86678;0.75763;0.6825;0.6079;0;1.99022;1.97231;0.5649;0.20586;0.79847;1.95415;2.47843;1.75088;2.62015;1.76811;1.56597;1.74258;0.85875;0.94331;1.97728;1.52117;2.18324;1.46277;1.71588;1.72478;1.47873;2.7929;1.98511;1.97711;1.44558;0.95107;1.4303;1.92648;2.11672;1.92419;1.91942;1.90257;1.98796;2.47502;1.98247;1.98306;0.93522;1.99955;0.97439;1.88822;1.18634;1.5105;1.496;1.84953;1.9815;1.93372;2.34757;1.51575;
1.93019;1.94829;1.96737;1.34756;0.99125;1.94303;1.92612;1.90498;0.99022;1.53215;1.63738;1.98314;1.98671;1.88462;2.88302;1.95935;1.93866;1.85502;1.99022;0;1.9551;1.90688;1.81666;1.28522;1.94437;2.55878;2.57302;2.61037;2.78434;1.55619;2.55088;1.78751;1.94852;1.9675;2.75242;2.17346;2.7099;2.73212;2.74102;2.72586;2.78312;1.97533;1.96733;2.6927;2.94129;2.59072;1.9167;1.94795;1.91441;1.90964;1.89279;1.97818;3.72137;1.97269;1.97328;1.87685;1.98977;1.71066;1.87844;1.17656;2.75762;2.74235;1.83975;1.97172;0.99046;3.46838;2.44451;
1.91228;1.93038;1.94496;1.38045;0.96385;1.92513;1.90028;1.88708;0.97231;1.51424;1.61947;1.95653;1.9688;1.86671;2.86511;1.94144;1.92076;1.83711;1.97231;1.9551;0;1.87949;1.79876;1.26731;1.92646;2.54087;2.55511;2.59246;2.76644;1.53828;2.53297;1.7696;1.93061;1.94959;2.73451;2.15555;2.69199;2.71421;2.72311;2.70795;2.76521;1.95743;1.94942;2.67479;2.92338;2.57281;1.89879;1.92055;1.8965;1.89173;1.87488;1.96027;3.70347;1.95478;1.95537;1.85894;1.97186;1.69275;1.86053;1.15865;2.73971;2.72445;1.82185;1.95381;1.73755;3.45047;2.4266;
1.87673;1.91404;1.89674;1.33223;0.91563;1.90878;1.85206;1.85543;0.95597;1.4979;1.60313;1.90832;1.95246;1.43328;2.43168;1.32253;1.2474;1.1728;0.5649;1.90688;1.87949;0;0.77076;1.25097;1.91012;2.52453;2.31578;2.57612;2.33301;1.52194;2.30748;1.42365;1.50821;1.93325;2.08607;2.13921;2.02768;2.28078;2.28968;2.04363;2.74887;1.94108;1.93308;2.01048;1.51597;1.9952;1.88245;1.87233;1.86611;1.86003;1.85854;1.94393;3.03992;1.93844;1.93903;1.50012;1.95552;1.53929;1.84419;1.14231;2.0754;2.0609;1.8055;1.93747;1.68933;2.91247;2.08065;
1.76641;1.78451;1.80359;1.37076;0.95416;1.77926;1.8906;1.74121;0.82644;1.36837;1.47361;1.94685;1.82293;1.07424;2.07264;0.96349;0.88836;0.81376;0.20586;1.81666;1.79876;0.77076;0;1.00433;1.78059;2.39501;1.95674;2.4466;1.97397;1.39242;1.94844;1.06461;1.14917;1.80373;1.72703;2.00968;1.66864;1.92174;1.93064;1.68459;2.61934;1.81156;1.80356;1.65144;1.15693;1.63616;1.75293;1.91086;1.75063;1.74586;1.72902;1.8144;2.68088;1.80892;1.8095;1.14108;1.82599;1.18025;1.71466;1.01278;1.71636;1.70186;1.67598;1.80794;1.72786;2.55343;1.72161;
1.23497;1.25307;1.27215;1.6503;1.67265;1.24781;2.22885;1.20976;0.295;0.83693;0.94216;2.28588;1.29149;1.1894;2.1878;1.26413;1.24344;1.1598;0.79847;1.28522;1.26731;1.25097;1.00433;0;1.24915;1.86356;1.8778;1.91515;2.08912;0.86097;1.85566;1.09229;1.2533;1.27228;2.0572;1.47824;2.01468;2.0369;2.0458;2.03064;2.0879;1.28011;1.27211;1.99748;1.74954;1.8955;1.22148;2.62935;1.21919;1.21442;1.19757;1.28296;3.02615;1.27747;1.27806;1.18163;1.29455;1.01544;1.18322;0.48134;2.0624;2.04713;1.14453;1.2765;1.2932;2.77316;1.74929;
1.89412;1.91222;1.9313;1.32046;1.73706;1.90696;1.89902;1.86891;0.95415;1.49608;1.60131;1.95605;1.95064;1.84855;2.84695;1.92328;1.90259;1.81895;1.95415;1.94437;1.92646;1.91012;1.78059;1.24915;0;2.52271;2.53695;2.5743;2.74827;1.52012;2.51481;1.75144;1.91245;1.93143;2.71635;2.13739;2.67383;2.69605;2.70495;2.68979;2.74705;1.93926;1.93126;2.65663;2.90522;2.55465;1.88063;2.69376;1.87834;1.87357;1.85672;1.94211;3.6853;1.93662;1.93721;1.84078;1.9537;1.67459;1.84237;1.14049;2.72155;2.70628;1.80368;1.93565;0.96336;3.43231;2.40844;
1.85329;2.52663;2.54571;2.28595;1.86935;2.52138;2.80578;2.48333;1.56856;2.11049;0.9214;2.86203;2.56505;2.46296;3.46136;2.53769;2.51701;1.87053;2.47843;2.55878;2.54087;2.52453;2.39501;1.86356;2.52271;0;1.85703;1.89439;2.7335;2.13453;1.8349;2.35921;2.52686;2.54584;1.85197;1.99292;2.72541;1.85153;1.84698;0.9997;3.36146;2.55368;2.54567;2.70821;2.47851;1.85244;2.49504;1.9308;2.49275;0.9603;0.92541;2.55652;2.87239;2.55104;2.55162;2.45519;2.56811;2.289;2.45678;1.7549;1.89381;2.75863;1.92403;2.55006;2.56676;1.9172;1.70221;
1.86753;2.54086;2.55995;2.23502;1.81842;2.53561;2.75485;2.49756;1.5828;2.12472;0.93563;2.8111;2.57929;0.8825;1.8809;2.50852;2.43338;1.8063;1.75088;2.57302;2.55511;2.31578;1.95674;1.8778;2.53695;1.85703;0;1.90862;1.78223;2.14877;1.7567;1.78452;2.5411;2.56008;1.7503;2.7386;1.7851;1.73;1.7389;1.86524;3.3757;2.56791;2.55991;2.64398;2.59403;1.88897;2.50928;0.93414;2.50698;2.50221;2.48537;2.57075;3.67342;2.56527;2.56585;2.46943;2.58235;2.30324;2.47101;1.76914;2.7089;2.6944;2.43233;2.5643;2.581;2.5767;1.81773;
1.90488;2.57822;2.5973;2.33754;1.92094;2.57297;2.85737;2.53492;1.62015;2.16208;0.97299;2.91362;2.61664;2.51455;3.51295;2.58928;2.5686;2.48495;2.62015;2.61037;2.59246;2.57612;2.4466;1.91515;2.5743;1.89439;1.90862;0;2.80738;2.18612;1.88649;2.41744;2.57845;2.59743;3.38235;2.80339;3.33983;3.36205;3.37095;2.89409;1.99774;2.60527;2.59726;3.32263;2.63139;1.92632;2.54663;2.84276;2.54434;2.53957;2.52272;2.60811;4.35131;2.60262;2.60321;2.50678;1;2.34059;2.50837;1.80649;3.38755;3.37228;2.46968;0.9997;2.61835;2.80399;1.85509;
2.73409;2.75219;2.77127;2.25225;1.83565;2.74694;2.77208;2.70889;1.79412;2.33605;1.8344;2.82833;2.79061;0.89973;1.89813;2.52575;2.45061;1.70346;1.76811;2.78434;2.76644;2.33301;1.97397;2.08912;2.74827;2.7335;1.78223;2.80738;0;2.3601;1.77393;1.80175;2.71142;2.77141;1.76753;1.87456;1.80233;1.74723;1.75613;2.5743;3.58702;2.77924;2.77124;2.54114;2.71918;0.88106;2.72061;2.70103;2.71831;1.82031;1.80809;2.78208;3.57058;2.7766;2.77718;2.68075;2.79367;2.51457;2.68234;1.98046;2.60606;2.59156;1.80318;2.77562;2.60935;1.82246;2.45875;
1.50594;1.52404;1.54312;1.38345;0.96685;1.51879;1.90328;1.48074;0.56597;1.1079;1.21313;1.95953;1.56246;1.46037;2.45877;1.5351;1.51442;1.43077;1.56597;1.55619;1.53828;1.52194;1.39242;0.86097;1.52012;2.13453;2.14877;2.18612;2.3601;0;2.12663;1.36326;1.52427;1.54325;2.32817;1.74921;2.28565;2.30787;2.31677;2.30161;2.35887;1.55109;1.54308;2.26845;2.51704;2.16647;1.49245;1.92355;1.49016;1.48539;1.46854;1.55393;3.29713;1.54844;1.54903;1.4526;1.56552;1.28641;1.45419;0.75231;2.33337;2.3181;1.4155;1.54747;1.56417;3.04413;2.02026;
1.84539;2.51873;2.53781;2.22672;1.81012;2.51348;2.74655;2.47543;1.56066;2.10259;0.9135;2.8028;2.55715;0.8742;1.8726;2.50022;2.42508;1.798;1.74258;2.55088;2.53297;2.30748;1.94844;1.85566;2.51481;1.8349;1.7567;1.88649;1.77393;2.12663;0;1.77622;2.51896;2.53794;1.742;0.9982;1.7768;1.7217;1.7306;1.835;3.35356;2.54578;2.53777;1.8504;2.47554;1.84947;2.48714;2.6755;2.48485;2.48008;0.92244;2.54862;2.86942;2.54314;2.54372;2.44729;2.56021;2.2811;2.44888;1.747;1.89084;1.9882;2.4102;2.54216;2.55886;0.9175;1.69924;
1.73726;1.75536;1.77444;2.15259;1.83794;1.7501;2.73114;1.71205;0.79729;1.33922;1.44445;2.78817;1.79378;0.90202;1.90042;1.61638;1.54125;1.46665;0.85875;1.78751;1.7696;1.42365;1.06461;1.09229;1.75144;2.35921;1.78452;2.41744;1.80175;1.36326;1.77622;0;1.75559;1.77457;1.76982;1.98053;1.80462;1.74952;1.75842;2.33748;2.59019;1.7824;1.7744;2.30433;1.4333;2.28905;1.72377;2.70332;1.72148;1.7167;1.4338;1.78525;3.33377;1.77976;1.78035;1.68392;1.79684;1.51773;1.68551;0.98363;2.36925;2.35475;1.64682;1.77879;1.79549;2.59622;0.657;
1.89827;1.91637;1.93545;2.3136;2.10333;1.91112;2.89216;1.87307;0.9583;1.50023;1.60546;2.94919;1.95479;1.81169;2.81009;1.70094;1.62581;1.55121;0.94331;1.94852;1.93061;1.50821;1.14917;1.2533;1.91245;2.52686;2.5411;2.57845;2.71142;1.52427;2.51896;1.75559;0;1.93558;2.46448;2.14154;2.40608;2.65919;2.66809;2.42204;2.7512;1.94342;1.93541;2.38889;1.89438;2.37361;1.88478;3.06003;1.88249;1.87772;1.86088;1.94626;3.41833;1.94078;1.94136;1.84493;1.95785;1.67874;1.84652;1.14464;2.45381;2.43931;1.80784;1.9398;1.9565;3.29088;2.41259;
1.91725;1.93535;1.95443;1.34031;1.75691;1.9301;1.91887;1.89205;0.97728;1.51921;1.62444;1.9759;1.97377;1.87168;2.87008;1.94641;1.92573;1.84208;1.97728;1.9675;1.94959;1.93325;1.80373;1.27228;1.93143;2.54584;2.56008;2.59743;2.77141;1.54325;2.53794;1.77457;1.93558;0;2.73948;2.16052;2.69696;2.71918;2.72808;2.71292;2.77018;1.9624;1.95439;2.67976;2.92835;2.57778;1.90376;2.71361;1.90147;1.8967;1.87986;1.96524;3.70844;1.95976;1.96034;1.86391;1.97683;1.69772;1.8655;1.16362;2.74468;2.72942;1.82682;1.95878;0.98321;3.45544;2.43157;
2.70216;2.72026;2.73935;2.22032;1.80372;2.71501;2.74015;2.67696;1.7622;2.30412;2.40936;2.7964;2.75868;0.8678;1.8662;2.2788;2.20367;0.91327;1.52117;2.75242;2.73451;2.08607;1.72703;2.0572;2.71635;1.85197;1.7503;3.38235;1.76753;2.32817;1.742;1.76982;2.46448;2.73948;0;2.7239;1.76814;1.7153;1.7242;1.7439;3.5551;2.74731;2.73931;1.75095;2.47224;1.73567;2.68868;0.94067;2.68638;2.67492;0.92656;2.75015;2.78039;2.74467;2.74525;2.45639;2.76175;2.48264;2.65041;1.87887;1.81587;1.80137;2.61173;2.7437;2.57742;0.8264;1.70336;
2.12321;2.14131;2.16039;2.53854;2.56089;2.13605;3.11709;2.098;1.18324;1.72517;1.8304;3.17412;2.17973;1.8561;2.8545;2.15237;2.13168;1.8159;2.18324;2.17346;2.15555;2.13921;2.00968;1.47824;2.13739;1.99292;2.7386;2.80339;1.87456;1.74921;0.9982;1.98053;2.14154;2.16052;2.7239;0;2.67077;2.7036;0.9997;0.99322;2.75836;2.16835;2.16035;2.65358;3.13431;0.9935;1.89194;1.92432;2.10743;1.93275;1.91631;1.98073;1.96902;1.9724;1.97311;2.06987;2.18279;1.90368;1.9186;0.9969;0.99647;0.99;1.8926;2.16474;2.18144;1.91072;2.63753;
2.65964;2.67774;2.69683;2.25512;1.83852;2.67249;2.77495;2.63444;1.71968;2.2616;2.36684;2.8312;2.71617;0.9026;1.901;2.22041;2.14527;0.85488;1.46278;2.7099;2.69199;2.02768;1.66864;2.01468;2.67383;2.72541;1.7851;3.33983;1.80233;2.28565;1.7768;1.80462;2.40608;2.69696;1.76814;2.67077;0;1.7501;1.759;1.72571;3.51258;2.70479;2.69679;1.69256;2.41384;1.67727;2.64616;2.65681;2.64386;2.61652;2.6043;2.70763;2.722;2.70215;2.70273;2.39799;2.71923;2.43716;2.6079;1.82048;1.75748;1.74298;2.56921;2.70118;2.61222;2.59454;2.46162;
2.68186;2.69996;2.71905;2.20002;1.78342;2.69471;2.71985;2.65666;1.7419;2.28382;2.38906;2.7761;2.73838;0.8475;1.8459;2.47352;2.39838;1.7713;1.71588;2.73212;2.71421;2.28078;1.92174;2.0369;2.69605;1.85153;1.73;3.36205;1.74723;2.30787;1.7217;1.74952;2.65919;2.71918;1.7153;2.7036;1.7501;0;1.7039;1.84921;3.5348;2.72701;2.71901;2.60898;2.47922;1.85315;2.66838;2.6488;2.66608;2.66131;0.92612;2.72985;2.8731;2.72437;2.72495;2.62852;2.74145;2.46234;2.63011;1.92824;1.89452;2.6594;2.59143;2.7234;2.55712;2.5417;1.70292;
2.69076;2.70886;2.72795;2.20892;1.79232;2.70361;2.72875;2.66556;1.7508;2.29272;2.39796;2.785;2.74728;0.8564;1.8548;2.48242;2.40728;1.7802;1.72478;2.74102;2.72311;2.28968;1.93064;2.0458;2.70495;1.84698;1.7389;3.37095;1.75613;2.31677;1.7306;1.75842;2.66809;2.72808;1.7242;0.9997;1.759;1.7039;0;1.84466;3.5437;2.73591;2.72791;2.61788;2.47467;1.84859;2.67728;0.9449;2.67498;2.67021;0.92157;2.73875;2.86855;2.73327;2.73385;2.63742;2.75035;2.47124;2.63901;1.93714;1.88997;1.9897;2.60033;2.7323;2.56602;2.5506;1.69837;
2.6756;2.6937;2.71279;2.3044;1.8878;2.68845;2.82423;2.6504;1.73564;2.27756;1.9211;2.88048;2.73212;1.79463;2.79303;2.23637;2.16123;0.87083;1.47873;2.72586;2.70795;2.04363;1.68459;2.03064;2.68979;0.9997;1.86524;2.89409;2.5743;2.30161;1.835;2.33748;2.42204;2.71292;1.7439;0.99322;1.72571;1.84921;1.84466;0;3.52854;2.72075;2.71275;1.70851;2.4298;1.69323;2.66212;0.9311;2.65982;1.96;0.92309;2.72359;2.73795;2.71811;2.71869;2.41395;2.73519;2.45312;2.62385;1.82493;1.77343;1.75893;0.92433;2.71714;2.6615;0.9175;1.69989;
2.73287;2.75097;2.77005;2.32347;1.90687;2.74571;2.8433;2.70766;1.7929;2.33483;2.44006;2.89956;2.78939;2.6873;3.6857;2.76203;2.74134;2.6577;2.7929;2.78312;2.76521;2.74887;2.61934;2.0879;2.74705;3.36146;3.3757;1.99774;3.58702;2.35887;3.35356;2.59019;2.7512;2.77018;3.5551;2.75836;3.51258;3.5348;3.5437;3.52854;0;0.99328;0.9749;3.49538;3.74397;3.3934;0.86642;2.86357;0.9564;2.71232;2.69547;2.78086;4.52405;2.77537;2.74376;2.67953;0.99774;2.51334;2.68112;1.76146;3.5603;3.54503;2.64243;2.7744;2.68057;4.27106;3.24719;
1.92508;1.94318;1.96226;2.34041;2.36277;1.93793;2.91897;1.89988;0.98511;1.52704;1.63228;2.976;1.9816;1.87951;2.87791;1.95425;1.93356;1.84992;1.98511;1.97533;1.95743;1.94108;1.81156;1.28011;1.93926;2.55368;2.56791;2.60527;2.77924;1.55109;2.54578;1.7824;1.94342;1.9624;2.74731;2.16835;2.70479;2.72701;2.73591;2.72075;0.99328;0;1.96223;2.6876;2.93618;2.58561;1.8597;3.31947;1.9093;1.90453;1.88769;1.97307;3.71627;1.96759;1.96817;1.87174;1.98466;1.70556;1.87333;1.17145;2.75252;2.73725;1.83465;1.96661;1.98331;3.46328;2.4394;
